Payroll_ID,Employee_ID,Basic_Salary,Bonuses,Deductions,Net_Salary,Payment_Date
PAY76976,EMP4524,128322.39,7659.99,4049.0,134317.37,2024-02-15
PAY62011,EMP8448,61946.51,5682.35,531.26,31793.81,2025-08-05
PAY99334,EMP1307,49403.22,2426.83,3372.69,85810.29,2024-08-17
PAY48090,EMP4112,108398.97,8797.51,3300.82,38787.85,2023-01-03
PAY84066,EMP6996,86905.96,7866.69,4770.05,126682.62,2023-11-13
PAY43178,EMP8325,109395.61,6346.89,1785.58,67617.96,2025-06-05
PAY55553,EMP4360,53132.83,8690.64,4225.95,83040.02,2023-06-29
PAY67219,EMP1939,104423.51,7663.6,3635.11,74259.11,2024-11-10
PAY61598,EMP7002,34116.92,2576.24,2832.35,67314.75,2024-11-17
PAY3796,EMP1345,146433.41,2411.63,4684.51,36319.08,2024-08-26
PAY54787,EMP4415,80834.61,8884.5,2344.64,85032.9,2025-03-22
PAY17115,EMP9624,51400.21,8387.22,1570.99,124489.36,2024-07-31
PAY74769,EMP7200,51678.8,5728.91,4188.48,63084.12,2025-03-11
PAY53184,EMP4870,133935.81,4717.45,2655.61,42729.75,2025-03-30
PAY89865,EMP2725,81284.15,2540.66,2420.76,60006.06,2025-12-02
PAY43586,EMP8226,62465.95,7960.6,2847.87,81956.2,2023-04-21
PAY46697,EMP6732,121203.65,1264.04,3556.86,134938.41,2023-08-21
PAY46048,EMP5262,88311.33,7883.91,2427.85,45398.26,2024-03-05
PAY99095,EMP3312,43149.22,8733.98,682.9,108734.75,2024-11-18
PAY34513,EMP3385,42591.02,1476.58,1656.77,96399.45,2024-05-18
PAY28665,EMP7783,36641.55,5532.13,4021.09,54751.97,2025-10-30
PAY20073,EMP7147,99687.28,5026.2,1375.7,25054.57,2023-08-10
PAY72601,EMP3459,114974.71,3781.97,3807.38,138227.59,2023-12-09
PAY1819,EMP5339,121318.58,8418.11,1502.98,74401.48,2025-04-22
PAY54298,EMP5413,104901.15,3142.89,1387.16,49958.04,2023-07-09
PAY58904,EMP3108,56707.21,9502.84,888.64,44825.71,2023-08-30
PAY77300,EMP8754,93252.04,2384.82,3999.85,29827.38,2024-03-27
PAY74846,EMP7438,70940.83,9744.76,603.12,79928.54,2023-09-11
PAY77030,EMP7903,81632.98,5625.2,537.79,66558.63,2025-08-07
PAY57347,EMP2325,147805.69,8091.26,2878.65,124858.91,2023-09-25
PAY12414,EMP9391,55637.29,2327.76,2654.38,136125.23,2023-05-06
PAY31610,EMP3000,46202.7,3274.64,3153.81,86160.37,2025-06-14
PAY13137,EMP2001,122579.25,5872.81,1181.87,119649.34,2024-07-26
PAY69219,EMP9269,90978.79,6168.92,559.68,125728.74,2024-04-16
PAY62003,EMP1231,68787.17,6121.9,2799.23,42590.58,2024-09-07
PAY80772,EMP1683,95840.85,4405.95,4606.3,137132.78,2025-01-15
PAY95950,EMP7245,123879.58,8533.62,3320.41,40073.5,2023-09-02
PAY76789,EMP6283,53740.06,7457.32,746.5,117715.69,2024-07-01
PAY7902,EMP1647,72579.16,6765.71,3848.07,139954.98,2024-06-02
PAY59916,EMP4420,80234.6,1749.48,3142.25,117868.19,2024-02-05
PAY15580,EMP9500,62680.45,4469.88,502.45,34935.15,2025-01-26
PAY4962,EMP4750,71210.22,9280.77,2820.24,127529.61,2024-11-20
PAY61749,EMP8390,49702.52,7625.22,709.19,104109.85,2023-07-10
PAY14780,EMP7145,32033.49,3722.11,3377.2,51414.27,2024-01-26
PAY83150,EMP6758,57293.01,6292.38,1049.45,88396.17,2024-05-30
PAY26220,EMP5760,43526.58,9582.8,2637.1,50327.93,2023-03-13
PAY87610,EMP4486,116691.37,3919.88,4547.45,86437.86,2023-10-13
PAY72118,EMP8009,110123.34,8279.37,1580.99,83753.55,2025-02-21
PAY11749,EMP6297,30711.2,7050.86,2535.11,56012.33,2025-08-08
PAY15117,EMP4261,87031.22,4250.22,4241.64,28003.43,2025-09-23
PAY2817,EMP6308,91885.15,8279.03,1063.13,97526.44,2024-09-28
PAY11265,EMP1364,48360.86,5342.3,2402.06,116576.34,2024-04-20
PAY46593,EMP4187,142124.33,8913.56,2530.92,92884.85,2025-08-09
PAY75390,EMP9563,65191.58,4025.84,3922.62,125982.22,2025-09-16
PAY34493,EMP6319,132692.15,5084.71,1092.39,128717.32,2024-10-03
PAY73250,EMP7895,56861.92,8157.61,1187.89,91219.56,2024-01-13
PAY57983,EMP8248,41233.71,2860.55,1569.03,93657.48,2025-04-11
PAY37822,EMP9682,138449.55,3530.06,1326.69,31581.28,2024-07-11
PAY39956,EMP9414,119881.92,2928.86,2481.94,38279.27,2025-12-25
PAY15656,EMP7455,50183.5,3622.59,3196.17,115942.05,2025-02-19
PAY83793,EMP3290,40815.43,9093.35,4270.63,43500.52,2023-03-18
PAY96155,EMP3855,85863.31,2838.67,1034.58,37318.75,2024-05-27
PAY79245,EMP1331,105732.42,5801.12,3605.0,58952.03,2024-12-02
PAY35143,EMP6485,65411.45,1745.84,2907.32,97473.35,2023-08-28
PAY14986,EMP5812,99438.01,2088.09,4412.57,133452.59,2023-07-08
PAY18124,EMP6847,56207.54,7834.01,959.64,98328.89,2024-10-03
PAY75842,EMP3219,125255.18,8262.15,2264.32,108379.7,2023-04-13
PAY9912,EMP3437,109615.28,8930.14,759.63,31388.52,2024-09-07
PAY74829,EMP2219,79291.3,2769.47,3360.95,37681.5,2024-04-05
PAY47822,EMP3383,46782.95,8685.14,982.52,127810.7,2025-06-21
PAY30285,EMP6019,40659.14,9898.66,795.6,50804.01,2024-12-18
PAY73608,EMP5885,98130.18,2034.53,4766.5,66794.89,2023-11-12
PAY10165,EMP6604,95256.42,3866.16,4418.68,47200.33,2025-06-05
PAY67443,EMP6892,102396.44,9945.53,4233.34,121963.74,2025-01-14
PAY1402,EMP6908,105456.23,7276.98,4239.1,126845.41,2025-10-23
PAY20603,EMP6318,126625.54,2862.55,4166.09,82895.75,2024-11-22
PAY64508,EMP3396,127122.83,3628.21,2659.91,84036.63,2025-03-28
PAY69330,EMP4405,80754.96,9237.75,3152.97,78137.22,2024-03-03
PAY55630,EMP5502,108212.34,1694.72,4821.34,82966.31,2023-02-19
PAY27634,EMP3201,123615.57,4667.34,3985.3,87087.33,2023-06-18
PAY7495,EMP7536,97828.34,9247.89,804.99,38710.74,2023-02-17
PAY36069,EMP4028,95649.86,1869.27,3419.13,41474.41,2025-08-12
PAY25697,EMP2633,90414.32,4475.62,4830.34,73321.12,2024-07-31
PAY80005,EMP1890,80063.39,7043.59,898.48,25891.68,2025-06-12
PAY77358,EMP4274,119335.05,8343.44,4208.77,34913.2,2024-11-03
PAY83610,EMP5531,45124.12,8556.73,1274.73,111653.56,2025-02-05
PAY54954,EMP4660,108431.84,5948.15,3223.71,135294.52,2023-06-04
PAY17610,EMP5435,55407.97,6035.11,3144.02,119794.73,2023-10-08
PAY63181,EMP6747,114069.47,7398.84,3458.65,107440.55,2023-08-23
PAY25225,EMP6018,118443.51,4176.43,949.1,135733.74,2023-08-03
PAY72465,EMP1071,94947.0,2040.54,1254.52,71937.51,2023-03-01
PAY38358,EMP3358,109405.4,2570.84,892.58,114911.93,2024-04-18
PAY97893,EMP1925,55495.5,6315.88,4384.16,114762.8,2024-10-14
PAY52232,EMP1551,122927.62,6842.14,2196.17,50049.3,2023-04-29
PAY38725,EMP2270,119318.03,3777.55,1574.22,115739.51,2023-12-31
PAY4968,EMP1718,53802.74,5909.46,4302.62,70183.91,2023-08-06
PAY41843,EMP1455,31757.37,9619.18,4836.31,69096.04,2023-10-05
PAY32544,EMP6451,66787.78,7879.59,3106.98,133559.56,2024-05-03
PAY81788,EMP7136,111026.75,4105.32,3016.96,57768.63,2025-08-10
PAY20536,EMP8841,123086.18,2039.19,4617.46,123049.8,2024-09-04
PAY19167,EMP1154,113874.15,2041.03,4519.9,96814.69,2023-04-08
PAY52876,EMP2075,93508.91,5409.17,4362.81,129740.13,2023-07-18
PAY86448,EMP4855,116155.65,7199.18,2005.67,114829.13,2025-01-22
PAY68283,EMP1672,70391.84,5714.11,2917.53,51622.4,2024-07-05
PAY2789,EMP9517,79005.05,2157.14,4356.74,108894.33,2025-03-25
PAY34754,EMP9885,34263.87,5236.55,610.04,49400.0,2025-02-26
PAY95414,EMP6259,82730.74,8889.85,1011.5,98733.39,2024-03-03
PAY54979,EMP6756,62214.08,2460.41,1676.31,118224.17,2025-06-29
PAY48639,EMP3994,132370.01,2114.84,4269.31,112526.81,2024-12-14
PAY18179,EMP4358,31369.6,5716.81,3765.67,68799.49,2025-09-28
PAY8389,EMP1126,102247.28,7197.79,3894.05,89317.23,2023-02-07
PAY84655,EMP9727,61710.57,1521.1,4024.45,116036.96,2023-05-15
PAY6648,EMP5360,137998.31,3111.32,1043.2,40141.94,2023-01-29
PAY58071,EMP8358,105761.51,8148.95,4967.81,26290.7,2025-01-19
PAY55339,EMP5962,133181.77,1656.39,2349.06,61594.55,2025-05-04
PAY52774,EMP8346,102108.73,5012.99,4936.48,39356.25,2024-04-28
PAY14621,EMP6819,79219.91,1939.01,4053.31,106020.91,2023-09-02
PAY32218,EMP1040,101633.35,2448.87,3457.99,28143.41,2025-12-24
PAY3403,EMP9727,40776.92,8822.37,2351.57,88632.32,2023-04-14
PAY53361,EMP8884,65496.92,3821.7,506.8,81494.88,2023-05-30
PAY92729,EMP7486,32449.97,5603.62,2555.9,28206.22,2023-10-05
PAY87434,EMP2648,80774.38,3777.28,503.28,58136.04,2025-07-21
PAY4810,EMP4724,146813.12,4989.04,4971.16,122850.98,2024-08-20
PAY69717,EMP3747,132225.57,1762.18,4622.82,108378.81,2024-09-09
PAY77771,EMP5332,74533.95,1732.37,1788.14,132277.27,2025-09-01
PAY41993,EMP5938,130931.49,8144.24,3075.25,25553.02,2025-04-24
PAY5535,EMP4894,122178.65,7987.39,1776.54,92264.73,2025-03-13
PAY96991,EMP4521,54673.52,9559.56,3414.79,64732.08,2024-05-21
PAY75154,EMP4696,70254.08,6981.11,3085.52,81707.47,2025-11-08
PAY57618,EMP4811,36839.27,4475.42,3189.29,40993.1,2023-05-02
PAY68446,EMP7253,92057.7,5663.86,4966.31,70146.53,2023-06-12
PAY88416,EMP6050,79053.72,5877.54,2517.45,27190.62,2024-10-18
PAY63608,EMP2455,101466.52,6327.56,3523.1,33612.43,2025-09-24
PAY54295,EMP8997,69091.9,2087.36,1845.92,104977.34,2023-07-17
PAY80101,EMP1733,144415.59,8381.36,737.92,65338.85,2023-06-28
PAY75070,EMP9112,149755.82,3404.7,2660.83,91003.13,2024-06-15
PAY63766,EMP4906,95486.66,2094.51,3424.55,47660.5,2023-03-18
PAY56983,EMP1203,72010.51,7414.78,3406.78,43679.53,2024-01-17
PAY77659,EMP8786,45921.42,7447.21,2050.44,66328.53,2023-12-25
PAY56768,EMP9605,132150.85,9957.32,811.95,27559.47,2025-11-11
PAY62001,EMP1409,114950.46,7832.1,4731.56,136583.35,2024-06-10
PAY96600,EMP9279,120422.11,4338.0,2308.86,132631.35,2025-02-19
PAY55657,EMP9284,137294.53,3404.65,3505.63,79081.99,2024-04-11
PAY95467,EMP3538,41627.72,4638.32,2481.43,61955.51,2023-03-22
PAY86214,EMP3761,72213.04,7817.66,1909.93,41031.83,2025-10-15
PAY29026,EMP5908,118227.66,7687.41,821.33,137699.43,2023-01-10
PAY28921,EMP1608,88356.79,6441.25,2780.97,125511.84,2023-06-13
PAY22417,EMP7933,79970.74,2870.08,4948.4,43051.67,2024-10-18
PAY30353,EMP3709,108841.08,1598.76,4518.15,56106.62,2024-04-07
PAY1869,EMP4036,103239.08,2666.43,2814.55,120714.42,2024-05-19
PAY88796,EMP9584,30621.6,4178.71,1689.73,121277.37,2025-07-23
PAY80428,EMP8651,85691.92,7579.82,2816.19,81986.51,2025-05-29
PAY5504,EMP6020,110550.23,9617.21,3322.61,40527.5,2024-12-19
PAY60364,EMP3773,55473.27,8540.63,4054.09,57971.2,2023-02-27
PAY19196,EMP1447,123660.06,2405.31,899.93,82680.49,2024-11-22
PAY16091,EMP4324,122366.06,7386.96,2344.34,77561.57,2025-12-01
PAY21674,EMP4766,118044.21,7597.76,701.75,71075.08,2024-09-10
PAY31984,EMP9697,140913.35,4932.58,2690.63,53894.12,2025-07-14
PAY91468,EMP3786,68199.6,4667.34,3363.29,75106.54,2025-08-06
PAY55949,EMP3695,132373.36,9850.38,2163.1,63809.88,2025-06-13
PAY8180,EMP3236,117668.6,2053.65,3694.12,70079.08,2023-11-04
PAY98020,EMP9077,83589.07,4152.68,3672.49,114589.68,2024-10-16
PAY63424,EMP2811,33865.97,6603.81,991.22,122441.51,2025-12-07
PAY91250,EMP3407,115493.19,5883.63,1633.43,108986.05,2025-11-07
PAY69656,EMP4986,57155.34,3900.9,1694.3,51421.97,2024-11-25
PAY94217,EMP7035,128218.73,2656.3,3939.83,107944.03,2025-10-16
PAY93310,EMP8033,55402.33,5314.87,1483.22,104310.75,2025-01-02
PAY37873,EMP9734,36736.47,7562.5,2769.97,123876.49,2024-12-05
PAY75699,EMP5631,117245.42,6256.87,1289.2,81148.39,2023-08-08
PAY71482,EMP6223,135355.43,8633.29,1102.08,54637.86,2024-01-29
PAY13785,EMP8402,54423.27,4397.83,621.37,70539.52,2023-03-10
PAY14944,EMP4411,78286.02,3656.35,2783.16,92298.48,2025-11-13
PAY35599,EMP8021,59389.31,3342.45,2916.69,98458.64,2023-05-30
PAY84864,EMP8314,126999.8,1783.73,3101.49,43862.29,2024-06-06
PAY89690,EMP9782,68803.03,7717.67,3998.07,41406.66,2023-01-02
PAY85318,EMP4225,119319.58,3383.37,2810.68,109533.76,2023-06-05
PAY10846,EMP9633,42664.39,7368.91,3095.36,128754.47,2024-12-31
PAY98960,EMP2531,104316.86,1552.82,3761.75,93617.62,2023-07-24
PAY12910,EMP6746,49955.98,8421.05,3501.82,31911.02,2023-07-07
PAY30351,EMP4016,149022.01,2645.41,740.39,102298.08,2023-09-15
PAY13952,EMP5461,61356.11,4957.86,4968.39,128631.74,2024-11-05
PAY79502,EMP5620,105837.59,6724.55,1510.31,68352.68,2025-03-16
PAY28041,EMP6265,65173.05,9065.77,1163.33,74466.4,2023-05-21
PAY24195,EMP7830,85245.99,9644.91,2314.99,83040.92,2025-04-18
PAY74139,EMP7781,52529.69,7690.96,1371.0,119223.47,2023-05-05
PAY64272,EMP1944,102883.37,6071.01,1910.82,62164.31,2023-05-09
PAY73387,EMP4277,127661.86,1123.06,2360.94,40438.25,2024-05-19
PAY25009,EMP1574,121031.21,3940.04,1403.86,73089.91,2025-08-05
PAY27004,EMP6962,80674.25,6891.07,4078.73,100414.48,2025-03-16
PAY78051,EMP2991,112441.26,4783.14,4896.36,83206.04,2024-01-04
PAY47836,EMP3335,66300.9,5215.03,4672.22,68916.37,2024-12-21
PAY30367,EMP1188,133754.26,6097.0,2912.03,54293.8,2023-09-05
PAY33596,EMP1155,31254.37,2170.45,2255.24,25126.5,2025-06-05
PAY77257,EMP9532,110067.14,7983.07,4140.37,69634.15,2025-01-20
PAY75170,EMP8532,62557.62,9585.7,2954.69,108506.07,2023-08-31
PAY16027,EMP7153,133159.66,9529.0,1019.91,88797.67,2024-07-05
PAY34947,EMP4319,95688.7,6958.69,2502.84,120669.96,2025-04-12
PAY87977,EMP8956,136456.88,2803.5,1272.59,103604.77,2024-11-10
PAY95022,EMP3880,116215.07,1240.19,1973.76,31972.28,2025-12-27
PAY54518,EMP4933,98285.22,2391.28,2631.88,41735.22,2025-05-11
PAY82914,EMP5546,148475.58,2252.76,1680.48,111847.95,2024-04-24
PAY37414,EMP1961,148055.91,7180.65,600.97,124882.57,2024-09-13
PAY6623,EMP6180,89149.89,4982.25,1995.89,104033.45,2023-01-24
PAY72168,EMP8885,84322.23,7094.47,4742.53,81012.25,2025-04-02
PAY77481,EMP9561,30582.04,9785.87,1861.63,106537.68,2023-08-29
PAY82102,EMP2874,32096.39,2864.36,2551.8,113847.11,2025-04-28
PAY11717,EMP3009,54416.28,1255.57,2172.55,116766.7,2024-07-28
PAY27257,EMP6503,147815.74,2434.29,2263.22,25814.81,2024-01-23
PAY49833,EMP8009,91763.79,4999.71,3868.28,90662.29,2023-01-15
PAY42580,EMP3564,66691.51,3979.31,2567.27,55946.26,2025-06-16
PAY14936,EMP3214,106770.81,2360.47,1442.42,95562.87,2025-01-16
PAY73026,EMP7398,108927.76,7312.91,4332.27,135022.62,2024-05-05
PAY86103,EMP5760,61285.29,6705.22,755.86,129057.59,2024-02-20
PAY80822,EMP7853,131211.29,5581.58,583.57,50606.85,2024-04-05
PAY20616,EMP2499,81651.97,6130.37,3748.47,105490.01,2023-04-09
PAY36458,EMP5517,56633.9,6790.05,4751.1,49020.87,2024-07-12
PAY33171,EMP9237,48231.96,1824.16,3505.22,108806.39,2025-07-05
PAY80804,EMP1829,133556.03,7320.79,4136.72,32381.25,2023-08-31
PAY7142,EMP5722,57521.98,3911.86,1981.55,100236.91,2023-09-16
PAY78004,EMP1280,142985.22,1669.51,1934.74,28401.84,2023-10-31
PAY30487,EMP8308,110659.14,5510.82,1732.59,77362.85,2024-03-15
PAY76597,EMP1592,147276.14,1769.46,4853.18,35433.3,2025-01-03
PAY36696,EMP9086,40409.34,8264.95,2677.11,97366.76,2024-04-07
PAY92974,EMP8474,137356.47,3674.1,3220.45,56058.93,2023-02-13
PAY86163,EMP7504,94367.5,7663.56,774.77,123323.01,2024-02-04
PAY34560,EMP1805,92869.21,6627.61,2016.46,33800.72,2024-08-02
PAY86588,EMP8500,85750.84,3220.0,1552.9,76729.49,2023-11-13
PAY45984,EMP6105,91279.88,1858.9,2191.73,137861.39,2023-12-16
PAY17302,EMP2196,74581.1,7029.45,2198.09,56264.67,2025-09-23
PAY11582,EMP5316,95215.91,6195.83,3392.23,118065.11,2025-06-06
PAY61237,EMP1889,91707.67,9873.73,2158.66,48066.67,2025-12-22
PAY80654,EMP4060,86478.63,6428.34,1984.33,29660.17,2023-11-20
PAY93799,EMP5820,111909.71,3688.25,4261.65,115128.15,2023-06-17
PAY77988,EMP9027,49033.45,9426.22,4987.46,123390.67,2024-12-09
PAY33515,EMP2861,31039.75,9801.55,2568.26,111263.93,2024-10-12
PAY24011,EMP3131,97552.42,5843.81,3028.83,72872.52,2024-02-18
PAY52588,EMP5566,33288.03,3190.25,2636.63,95078.58,2023-03-28
PAY21477,EMP5668,36135.46,9073.77,1460.07,77672.61,2023-10-12
PAY90194,EMP5618,51652.47,8363.13,1610.56,70294.25,2024-01-15
PAY91481,EMP9361,72299.38,7766.06,773.59,56022.25,2025-04-02
PAY72257,EMP4136,140265.85,6690.08,4154.41,81595.55,2024-02-07
PAY14503,EMP8578,108667.79,8307.9,756.91,78018.91,2023-04-07
PAY83110,EMP8603,149145.27,5188.11,2246.86,109708.88,2025-04-05
PAY85709,EMP1488,97170.21,9861.11,3547.8,112598.36,2025-02-11
PAY71653,EMP7546,83658.37,5442.86,4846.48,26860.61,2024-12-03
PAY61180,EMP9267,142073.36,5870.28,3189.23,107365.34,2025-12-09
PAY33223,EMP2136,39601.33,6381.31,4584.14,82068.94,2024-12-19
PAY40616,EMP2133,84907.16,7614.58,2208.04,121389.06,2023-06-06
PAY33032,EMP1300,116699.56,9457.41,3591.5,135934.32,2024-06-27
PAY81814,EMP4608,39721.07,3290.14,815.79,46209.07,2023-11-11
PAY96238,EMP4947,39274.04,9912.16,3855.31,74041.98,2023-07-15
PAY32536,EMP5668,89419.7,6673.38,1316.13,37892.2,2025-12-11
PAY60093,EMP7019,59644.81,2170.79,3643.81,25872.81,2025-09-15
PAY92006,EMP4617,127764.27,4329.71,938.23,37609.91,2025-06-22
PAY90500,EMP2283,33196.88,8858.82,4815.08,132950.26,2025-06-22
PAY22622,EMP9160,94731.31,8114.67,3457.78,67652.61,2025-05-13
PAY14184,EMP8600,60908.58,2246.95,4092.59,74491.64,2024-10-21
PAY21514,EMP9209,74476.58,6619.83,3940.85,82274.81,2023-08-04
PAY68816,EMP3005,130703.82,7088.8,782.16,56499.11,2023-04-10
PAY94052,EMP8424,149829.69,7666.64,3618.12,116492.63,2025-04-08
PAY53084,EMP9215,117355.19,4810.23,1354.15,51588.93,2023-01-10
PAY67806,EMP1581,47353.73,9039.74,1673.35,88437.48,2023-09-14
PAY15950,EMP7249,36865.69,7053.78,3233.97,115914.91,2024-04-24
PAY64614,EMP4830,88406.33,1417.0,4659.18,50065.64,2025-12-22
PAY87778,EMP3583,109508.37,7939.55,4240.16,39727.45,2023-09-25
PAY87400,EMP4464,136322.74,1030.5,2554.44,40496.49,2023-11-29
PAY70729,EMP6171,137050.28,2422.56,1868.84,98865.7,2023-06-17
PAY72920,EMP5000,141663.24,2748.48,3710.33,120627.71,2023-05-21
PAY48177,EMP4143,97510.03,5035.18,2389.16,74732.05,2024-07-19
PAY27315,EMP2109,116177.93,6333.24,4144.93,113846.28,2025-04-02
PAY96841,EMP9359,123224.74,9650.87,4847.09,117668.4,2025-04-25
PAY26254,EMP2176,82933.0,3646.33,3688.47,97891.18,2025-06-03
PAY16959,EMP8386,106762.63,5079.28,3915.6,90396.76,2023-09-27
PAY51205,EMP8206,81866.81,4958.0,3172.98,118465.28,2024-08-29
PAY79227,EMP5378,75048.79,7796.87,2058.23,105001.84,2024-01-04
PAY62550,EMP5117,60826.62,9887.55,3252.34,49899.57,2023-10-05
PAY71410,EMP7634,149310.17,1978.83,786.96,26877.92,2023-06-15
PAY13127,EMP9289,142310.51,6112.24,2795.18,72353.51,2024-05-07
PAY85204,EMP9856,49056.86,3101.47,1175.21,40680.46,2023-05-16
PAY66345,EMP2781,70103.13,1337.42,1249.61,109502.72,2025-03-19
PAY60188,EMP7960,38980.99,7757.66,3531.25,69992.15,2023-11-18
PAY16275,EMP3855,92617.86,6516.52,792.81,46680.47,2025-08-04
PAY51250,EMP3874,114230.68,5655.71,4991.6,64225.39,2023-03-07
PAY99037,EMP3640,116934.17,6885.28,2566.11,67988.02,2025-11-05
PAY13123,EMP8962,98685.84,1908.76,3084.8,36159.39,2023-11-06
PAY40580,EMP4448,76811.1,3540.76,4993.43,61201.59,2025-04-23
PAY16552,EMP4956,30079.97,9944.77,4030.51,72460.1,2024-12-09
PAY40165,EMP7236,146521.22,1150.77,2598.76,118890.1,2023-09-02
PAY14186,EMP5578,88755.16,7761.56,3241.75,76029.11,2024-05-17
PAY22470,EMP9823,72912.95,4944.69,4752.32,57504.3,2025-06-24
PAY71897,EMP6755,111910.91,5025.98,1886.5,116026.97,2023-04-30
PAY39348,EMP7181,46455.15,3517.06,4965.21,112400.75,2024-08-08
PAY78621,EMP4687,51664.24,9403.94,4649.74,44499.8,2025-12-12
PAY92634,EMP8638,136508.76,8679.79,2358.46,58655.6,2025-11-28
PAY36931,EMP6665,44229.31,1812.34,2617.23,112848.56,2024-07-20
PAY38748,EMP1178,74139.82,8641.94,3131.26,56034.05,2024-02-09
PAY19237,EMP3719,100689.22,2467.14,2627.84,35346.57,2025-07-03
PAY45303,EMP6286,107103.62,9206.46,4413.57,26541.55,2023-01-01
PAY47443,EMP6565,75751.1,4798.1,3688.51,92537.08,2025-12-29
PAY62588,EMP4123,101931.64,8783.78,1103.2,111035.74,2023-08-14
PAY77095,EMP2508,63383.15,6687.99,4009.7,27079.58,2025-10-02
PAY48904,EMP1135,97805.9,9470.89,598.66,58857.27,2024-03-24
PAY94510,EMP5560,129771.57,9084.75,2906.13,82888.72,2024-08-14
PAY36971,EMP9024,54684.08,5000.42,2216.31,42238.22,2024-08-23
PAY34724,EMP6427,105269.67,9948.82,4312.17,134500.28,2024-06-01
PAY69505,EMP3422,124903.86,7832.66,695.38,72739.12,2023-11-20
PAY43741,EMP4358,145984.49,6695.94,4684.61,74834.96,2024-12-06
PAY67811,EMP5261,83770.94,8834.72,3515.4,110469.5,2024-08-08
PAY44123,EMP6525,108179.03,4214.8,1784.62,83305.12,2023-10-17
PAY97666,EMP8317,65845.33,8786.25,2836.0,111527.37,2023-03-12
PAY44095,EMP1004,97022.93,4050.27,3012.02,69788.96,2023-06-11
PAY69345,EMP2895,60815.14,3265.51,1240.56,36483.28,2023-02-24
PAY99078,EMP5787,96549.86,3011.45,3897.58,65880.94,2025-04-12
PAY27969,EMP1361,33702.99,2242.03,3050.73,88716.46,2023-07-18
PAY12924,EMP2680,104499.49,2353.0,2690.27,40790.44,2024-09-21
PAY47687,EMP4504,134443.25,1623.4,4141.51,87442.97,2024-08-04
PAY3117,EMP1023,97189.04,7420.02,1383.22,127126.5,2024-07-07
PAY49469,EMP5048,67749.97,4602.12,1096.79,55095.59,2025-10-01
PAY9349,EMP3504,34328.16,2565.07,2923.93,132201.66,2024-05-16
PAY70677,EMP2862,105597.46,8270.34,1430.59,119916.64,2023-01-30
PAY34767,EMP4058,84643.19,9677.18,696.28,123571.81,2024-04-16
PAY36266,EMP1905,120320.55,9507.85,2064.29,34206.19,2023-09-17
PAY44957,EMP6373,65797.26,2532.56,4312.61,43712.68,2023-02-26
PAY86038,EMP7863,91445.35,7739.08,2612.95,33633.35,2024-05-06
PAY88708,EMP2690,132947.15,2079.28,1172.71,100376.36,2025-12-09
PAY21716,EMP2820,41785.07,6405.1,1486.54,83681.97,2023-10-25
PAY45207,EMP4227,87494.33,3378.71,2836.43,136279.81,2024-04-18
PAY75180,EMP4559,117469.09,7853.74,1311.18,52546.51,2023-02-22
PAY82847,EMP3383,78425.04,4595.56,1585.29,92622.06,2024-06-26
PAY27926,EMP1668,123282.43,8048.62,4566.42,96489.66,2025-01-02
PAY52255,EMP1136,130241.35,4113.47,2352.02,102864.9,2025-11-16
PAY74194,EMP7761,133275.73,1257.6,1721.5,94323.08,2023-01-15
PAY4127,EMP6705,119005.1,9180.74,1620.66,44280.66,2024-02-02
PAY22868,EMP9208,62442.52,3157.94,4131.17,100139.67,2025-10-07
PAY31909,EMP3917,41782.0,4119.82,1411.98,80773.06,2023-05-22
PAY45766,EMP2296,127368.7,6599.45,2711.82,135261.64,2024-07-29
PAY52833,EMP5778,76507.28,9699.63,4044.95,64628.72,2023-09-07
PAY68392,EMP3994,86210.86,6196.07,1796.53,102796.22,2025-01-04
PAY91602,EMP4679,58236.53,3674.21,4258.17,95552.41,2024-05-12
PAY19384,EMP4709,128108.55,8556.97,1913.9,36981.85,2024-09-10
PAY54472,EMP6782,120357.42,7630.62,3566.36,48875.73,2024-12-26
PAY71294,EMP1855,97314.3,6504.07,1727.13,114813.95,2024-01-24
PAY72243,EMP6425,67485.87,6646.45,2751.99,118334.0,2025-11-04
PAY59519,EMP3556,136300.55,9370.23,3100.32,136568.47,2023-11-02
PAY20621,EMP4047,111800.06,8742.05,3823.88,120005.18,2025-08-26
PAY28665,EMP9549,63832.17,4328.37,703.1,93197.36,2023-12-14
PAY74499,EMP9333,36178.05,4703.62,1443.74,132901.96,2025-08-15
PAY52601,EMP3008,83878.29,7651.44,3330.42,35334.21,2025-07-23
PAY73539,EMP1934,111061.73,1111.15,2043.08,26542.8,2023-01-11
PAY50704,EMP6902,42319.09,8909.84,1148.7,72553.24,2023-06-22
PAY16267,EMP4850,109099.11,9076.56,1956.01,138824.84,2024-06-13
PAY85317,EMP7109,135617.04,7468.46,2137.15,89254.48,2024-02-11
PAY36365,EMP4785,68149.78,4062.91,2258.45,81439.47,2025-08-07
PAY12142,EMP2181,52461.5,1621.01,1911.89,136698.01,2025-06-09
PAY83758,EMP1546,52329.35,1640.09,2369.3,34241.72,2025-09-16
PAY8017,EMP4281,67602.52,1270.04,2270.51,107265.63,2023-06-21
PAY26174,EMP2367,107879.09,5882.31,1547.27,63553.1,2025-08-15
PAY66103,EMP2815,49454.7,9349.57,4691.73,39236.27,2024-01-10
