Attendance_ID,Employee_ID,Date,Check_in_Time,Check_out_Time,Total_Hours_Worked,Overtime_Hours,Leave_Status
ATT32095,EMP6027,2024-09-16,19:40:55,19:26:52,6.8,1.2,Vacation
ATT27864,EMP6671,2024-04-16,18:57:57,18:41:28,8.7,2.9,Sick Leave
ATT83256,EMP5097,2025-10-18,04:51:05,20:05:33,9.5,1.0,None
ATT17949,EMP7043,2025-11-20,01:14:08,10:00:03,7.0,2.8,None
ATT83496,EMP3650,2023-09-24,18:20:30,20:52:07,9.6,2.9,Vacation
ATT86768,EMP7956,2024-10-16,22:53:54,08:09:50,8.8,0.7,Sick Leave
ATT78377,EMP1186,2025-06-30,00:16:14,14:59:02,8.6,0.2,None
ATT81371,EMP4289,2025-06-14,06:06:18,11:18:31,7.2,1.3,Sick Leave
ATT55585,EMP8904,2025-04-10,03:47:57,01:57:49,8.9,2.4,Vacation
ATT56197,EMP8937,2023-02-16,16:13:39,21:05:11,9.5,2.2,Sick Leave
ATT48450,EMP5244,2023-04-05,03:38:16,14:15:20,7.2,0.9,Sick Leave
ATT44914,EMP9559,2025-09-29,23:12:54,08:20:27,6.6,2.4,Sick Leave
ATT14435,EMP3428,2024-06-12,02:40:44,21:55:23,8.5,0.5,Sick Leave
ATT94603,EMP3407,2023-04-23,21:47:28,23:43:12,5.1,0.1,None
ATT61186,EMP9097,2023-12-03,08:56:47,03:07:41,4.5,2.8,None
ATT25422,EMP9812,2023-08-10,16:34:58,09:54:38,8.2,2.8,Vacation
ATT53331,EMP3347,2023-05-13,00:55:17,01:12:24,7.4,2.3,Sick Leave
ATT34976,EMP6052,2025-04-05,00:35:02,14:46:49,6.8,0.2,Vacation
ATT37364,EMP8709,2023-01-07,09:56:05,03:27:57,7.3,1.7,Sick Leave
ATT22385,EMP2667,2024-01-28,04:27:15,09:00:46,9.4,2.3,Sick Leave
ATT10340,EMP1451,2024-01-13,00:16:39,12:43:31,7.0,0.8,Sick Leave
ATT88020,EMP3150,2023-03-18,05:04:48,01:30:44,5.1,1.8,Sick Leave
ATT8568,EMP8639,2024-11-08,17:49:50,04:37:12,6.7,1.0,Sick Leave
ATT34482,EMP5971,2023-05-13,16:26:45,15:49:41,8.8,2.8,None
ATT3260,EMP4131,2023-01-16,01:00:25,01:34:34,7.7,3.0,Sick Leave
ATT25888,EMP2813,2025-09-26,07:12:34,14:45:49,9.9,2.6,Vacation
ATT53207,EMP7336,2024-09-20,03:27:42,15:25:53,9.0,0.8,Vacation
ATT2350,EMP3511,2024-02-01,17:10:22,02:22:44,4.5,0.5,Vacation
ATT73522,EMP1880,2024-03-09,01:45:15,17:39:36,9.1,1.7,None
ATT35609,EMP9707,2023-03-08,18:51:29,19:13:56,7.7,0.3,Sick Leave
ATT30237,EMP7807,2025-10-10,00:05:30,23:32:23,5.9,2.6,Sick Leave
ATT35173,EMP7472,2023-11-14,06:05:54,15:29:10,7.5,0.4,Sick Leave
ATT28203,EMP9184,2023-12-07,04:16:09,18:42:11,8.7,2.3,None
ATT39454,EMP8084,2023-01-03,00:19:46,21:05:18,8.5,0.5,Vacation
ATT16879,EMP4175,2025-09-16,23:43:30,21:14:11,4.9,2.3,Sick Leave
ATT41976,EMP3895,2023-01-22,13:45:35,04:51:39,6.5,0.7,Vacation
ATT12407,EMP9596,2025-07-28,18:06:18,19:08:17,10.0,2.8,Vacation
ATT39408,EMP1177,2024-04-04,05:01:08,12:29:34,8.3,2.9,Sick Leave
ATT76084,EMP9518,2024-11-25,14:15:04,19:02:10,8.5,1.4,Vacation
ATT99348,EMP4524,2024-03-01,20:04:52,00:38:28,5.1,2.3,None
ATT24395,EMP8448,2024-06-29,05:21:18,18:49:49,5.9,1.1,Sick Leave
ATT52026,EMP1307,2025-02-28,21:35:56,05:25:45,5.1,1.9,Sick Leave
ATT73048,EMP4112,2024-12-27,02:36:40,04:54:14,6.2,1.8,None
ATT41664,EMP6996,2025-01-03,10:23:12,15:05:15,7.7,0.3,None
ATT15613,EMP8325,2024-04-16,17:23:19,10:43:24,5.6,0.5,Sick Leave
ATT31220,EMP4360,2024-03-03,07:34:21,17:21:30,8.0,1.5,Vacation
ATT80647,EMP1939,2024-09-19,21:27:57,05:22:51,6.3,1.5,Sick Leave
ATT56968,EMP7002,2024-11-18,05:09:00,15:53:06,6.1,0.4,None
ATT86755,EMP1345,2025-11-21,15:28:02,08:29:50,7.1,1.2,None
ATT56425,EMP4415,2025-08-30,17:06:13,08:30:24,6.6,0.8,Vacation
ATT50450,EMP9624,2025-05-11,00:33:09,00:57:39,8.4,0.7,Sick Leave
ATT74722,EMP7200,2023-09-21,16:42:53,23:17:59,7.9,1.8,Vacation
ATT88438,EMP4870,2024-06-22,01:08:20,14:34:17,4.6,2.9,Vacation
ATT73860,EMP2725,2025-11-05,02:33:48,22:13:21,5.6,0.4,None
ATT82271,EMP8226,2024-11-09,04:42:41,14:39:51,7.4,0.7,None
ATT64163,EMP6732,2024-10-10,17:28:02,05:16:02,6.6,1.7,Vacation
ATT90239,EMP5262,2025-02-10,12:32:48,18:01:51,9.1,1.8,None
ATT93142,EMP3312,2023-06-18,03:42:18,08:41:12,6.7,1.8,None
ATT41577,EMP3385,2023-01-27,08:38:29,16:37:25,7.1,0.5,Sick Leave
ATT57409,EMP7783,2023-06-22,05:25:48,09:04:11,7.4,0.9,Vacation
ATT5113,EMP7147,2025-08-03,22:57:31,07:23:04,6.8,0.3,Vacation
ATT99314,EMP3459,2025-11-10,00:14:49,22:31:10,5.6,0.5,Vacation
ATT32282,EMP5339,2024-04-24,22:23:17,21:54:35,8.9,0.2,Vacation
ATT42592,EMP5413,2023-03-25,04:19:41,06:21:34,6.9,2.8,Vacation
ATT96800,EMP3108,2023-04-11,03:32:35,21:28:50,9.4,2.0,Sick Leave
ATT97630,EMP8754,2025-12-28,15:48:47,16:03:38,5.8,2.1,None
ATT16267,EMP7438,2025-10-26,00:01:28,13:25:31,8.1,2.3,Vacation
ATT92459,EMP7903,2025-08-08,17:31:10,17:21:30,5.7,1.0,Sick Leave
ATT39989,EMP2325,2023-07-01,10:45:38,01:50:12,8.6,2.0,None
ATT70402,EMP9391,2024-01-27,08:49:16,15:02:16,7.3,1.9,None
ATT26547,EMP3000,2023-11-25,12:18:21,01:23:14,8.2,2.9,Vacation
ATT90144,EMP2001,2023-12-27,03:35:37,07:38:21,4.7,0.2,Vacation
ATT73705,EMP9269,2025-08-04,10:05:46,10:52:26,7.7,1.2,Vacation
ATT38781,EMP1231,2023-03-19,10:19:03,18:18:48,4.8,0.6,Vacation
ATT65406,EMP1683,2024-04-13,17:22:17,10:42:52,7.8,2.5,None
ATT36475,EMP7245,2024-02-21,18:49:42,10:03:28,6.3,2.5,None
ATT1447,EMP6283,2025-03-03,12:54:17,20:19:45,7.8,1.2,Vacation
ATT14248,EMP1647,2023-11-16,19:57:11,19:27:42,7.8,0.4,Vacation
ATT37407,EMP4420,2023-08-09,06:28:11,19:16:54,5.6,0.4,Vacation
ATT25759,EMP9500,2024-10-22,05:03:04,18:38:04,6.4,0.4,None
ATT51813,EMP4750,2025-11-30,17:51:47,18:28:02,9.1,2.2,Sick Leave
ATT57698,EMP8390,2025-02-14,23:50:47,15:49:50,6.9,1.1,None
ATT90480,EMP7145,2024-11-09,21:22:16,19:57:45,5.5,1.3,Vacation
ATT37595,EMP6758,2025-12-14,16:31:15,11:53:23,5.2,2.9,Sick Leave
ATT4575,EMP5760,2023-11-13,12:06:31,02:49:35,9.3,2.1,None
ATT85067,EMP4486,2025-06-02,15:28:06,12:26:09,9.2,2.3,Vacation
ATT41172,EMP8009,2023-04-20,13:57:01,08:02:32,7.4,0.4,Vacation
ATT83245,EMP6297,2025-02-28,10:15:20,11:50:12,8.6,2.3,Sick Leave
ATT40858,EMP4261,2023-01-16,23:19:03,06:34:43,9.8,1.6,Sick Leave
ATT59348,EMP6308,2023-10-07,06:03:25,19:40:10,6.5,1.9,None
ATT57855,EMP1364,2024-11-25,04:08:53,07:05:23,6.7,0.1,Vacation
ATT6563,EMP4187,2025-08-28,15:55:56,02:57:27,4.9,2.6,Vacation
ATT11871,EMP9563,2023-11-13,12:07:30,09:59:49,7.2,0.4,None
ATT92965,EMP6319,2025-06-14,16:27:13,10:20:03,4.7,0.7,Sick Leave
ATT54865,EMP7895,2024-03-26,07:23:12,08:47:49,8.3,1.7,Sick Leave
ATT3329,EMP8248,2025-10-27,05:41:10,19:06:26,7.7,2.5,Vacation
ATT48860,EMP9682,2024-12-23,05:20:15,05:21:55,6.9,0.1,Vacation
ATT79629,EMP9414,2025-04-14,13:45:33,03:40:38,8.6,0.2,None
ATT47393,EMP7455,2025-08-20,01:48:44,07:16:14,9.3,1.0,Sick Leave
ATT70487,EMP3290,2024-10-28,19:57:14,12:56:24,5.0,1.4,Sick Leave
ATT50442,EMP3855,2025-01-03,09:34:34,17:28:45,4.1,1.4,Vacation
ATT73382,EMP1331,2023-06-27,13:09:29,02:39:08,4.8,0.4,Sick Leave
ATT29638,EMP6485,2023-03-30,01:11:10,21:44:54,4.2,1.5,Vacation
ATT52695,EMP5812,2025-01-05,20:41:54,22:53:17,9.7,2.7,Vacation
ATT14371,EMP6847,2023-02-02,05:46:10,02:46:18,4.7,2.5,Sick Leave
ATT74663,EMP3219,2024-04-30,18:49:42,21:32:54,9.3,3.0,Vacation
ATT83660,EMP3437,2025-09-30,18:27:30,13:55:35,5.0,2.1,Vacation
ATT8268,EMP2219,2025-01-03,23:40:33,10:13:47,9.3,0.5,Vacation
ATT17774,EMP3383,2025-10-04,14:43:45,12:34:31,4.6,1.9,None
ATT37964,EMP6019,2023-05-15,02:01:03,13:38:46,5.0,3.0,None
ATT15373,EMP5885,2025-05-18,23:57:24,11:29:52,9.3,2.5,Vacation
ATT16791,EMP6604,2024-10-03,07:03:45,01:53:25,6.9,2.7,Vacation
ATT65973,EMP6892,2023-01-27,17:54:44,10:21:11,7.9,0.7,None
ATT30308,EMP6908,2023-11-01,14:05:14,13:48:49,6.5,0.4,None
ATT39597,EMP6318,2025-09-18,18:50:59,14:03:19,8.5,0.3,Vacation
ATT98835,EMP3396,2023-07-20,18:27:08,07:41:36,7.0,0.6,Vacation
ATT17277,EMP4405,2023-01-21,08:28:57,04:34:07,9.2,0.5,Sick Leave
ATT31308,EMP5502,2023-06-26,05:54:02,14:52:10,9.0,1.4,Sick Leave
ATT71077,EMP3201,2024-12-28,11:01:35,10:45:33,6.3,1.1,Sick Leave
ATT14729,EMP7536,2025-09-22,09:42:29,05:50:09,9.1,2.5,Vacation
ATT89900,EMP4028,2025-02-18,12:49:20,05:16:46,9.7,0.1,Vacation
ATT16083,EMP2633,2023-05-21,23:34:03,08:46:34,5.6,0.3,Vacation
ATT18012,EMP1890,2025-08-20,03:31:14,02:50:17,4.0,0.4,Vacation
ATT95181,EMP4274,2025-06-04,23:06:29,00:28:26,6.8,1.8,Vacation
ATT1543,EMP5531,2025-01-31,11:51:54,22:53:18,8.5,1.6,Vacation
ATT83052,EMP4660,2025-06-09,16:19:21,12:46:09,4.7,0.1,Sick Leave
ATT72045,EMP5435,2023-08-28,00:25:09,02:14:25,4.5,1.3,None
ATT75371,EMP6747,2024-10-11,11:15:14,17:36:33,9.2,0.8,Sick Leave
ATT64069,EMP6018,2025-02-15,07:42:50,04:41:38,5.3,0.6,None
ATT27717,EMP1071,2024-12-28,10:03:41,14:48:13,7.8,2.3,Vacation
ATT17718,EMP3358,2023-07-12,08:50:06,09:44:39,9.8,0.3,Sick Leave
ATT96676,EMP1925,2025-07-20,16:10:15,10:21:07,8.6,2.2,Vacation
ATT81570,EMP1551,2025-10-17,19:05:39,11:22:44,7.8,2.9,Vacation
ATT77400,EMP2270,2023-05-01,00:12:24,10:30:09,4.4,2.4,Sick Leave
ATT91636,EMP1718,2023-07-27,16:12:32,21:21:26,8.2,2.2,Vacation
ATT30811,EMP1455,2025-03-06,13:47:03,10:39:01,4.1,2.7,Vacation
ATT12738,EMP6451,2023-02-01,04:14:38,00:57:25,9.7,2.2,Sick Leave
ATT57001,EMP7136,2025-10-19,05:11:50,02:26:53,4.4,2.1,Vacation
ATT15166,EMP8841,2025-05-14,23:32:38,11:12:43,6.5,1.2,Vacation
ATT33450,EMP1154,2024-03-29,03:59:37,13:23:43,9.0,1.6,None
ATT67744,EMP2075,2023-11-23,00:59:28,15:07:40,9.6,0.5,Sick Leave
ATT3864,EMP4855,2023-04-21,21:10:20,04:34:49,7.5,0.2,None
ATT16794,EMP1672,2025-11-27,20:59:20,00:17:48,7.0,1.7,Sick Leave
ATT53200,EMP9517,2025-05-28,14:57:45,07:25:13,5.6,1.6,None
ATT96350,EMP9885,2025-10-22,01:42:18,10:42:43,9.6,2.0,Vacation
ATT98866,EMP6259,2023-10-24,02:06:37,00:21:47,8.1,2.4,Vacation
ATT24718,EMP6756,2024-01-19,08:11:11,07:42:59,4.4,2.6,None
ATT28475,EMP3994,2023-12-28,16:14:05,12:04:54,7.8,0.7,None
ATT87701,EMP4358,2024-12-15,12:07:20,08:37:16,9.2,1.0,Sick Leave
ATT58683,EMP1126,2024-05-05,13:04:01,06:02:57,8.4,2.9,Vacation
ATT65111,EMP9727,2023-08-23,10:47:51,01:16:11,9.1,2.2,Sick Leave
ATT75617,EMP5360,2024-03-31,22:38:51,11:10:01,9.9,0.3,Vacation
ATT41533,EMP8358,2025-02-02,12:22:40,20:41:23,6.7,2.7,Vacation
ATT69452,EMP5962,2024-05-02,16:29:24,03:17:04,10.0,0.1,None
ATT58868,EMP8346,2025-01-26,07:25:31,09:57:35,4.9,0.4,Vacation
ATT58699,EMP6819,2025-10-04,03:38:52,18:48:55,8.0,0.0,None
ATT48249,EMP1040,2023-10-24,13:08:28,19:14:44,7.5,1.4,Sick Leave
ATT70240,EMP9727,2024-05-05,10:43:48,15:19:57,5.8,1.0,Vacation
ATT42447,EMP8884,2025-03-14,19:11:24,02:38:31,8.0,0.8,None
ATT67725,EMP7486,2023-04-06,00:23:23,07:26:49,4.3,1.0,None
ATT69957,EMP2648,2025-09-03,18:41:57,03:45:10,5.0,1.5,None
ATT61430,EMP4724,2023-05-01,20:03:23,01:20:26,7.6,2.9,Sick Leave
ATT65618,EMP3747,2024-04-18,05:18:57,21:27:11,6.6,0.3,Sick Leave
ATT6603,EMP5332,2023-03-23,12:48:10,03:58:13,6.9,3.0,Vacation
ATT30207,EMP5938,2025-03-31,19:06:52,22:49:17,5.5,2.6,None
ATT6851,EMP4894,2025-08-05,20:49:48,05:43:41,6.0,1.6,Sick Leave
ATT87512,EMP4521,2023-05-03,20:50:52,21:31:05,5.0,0.2,Vacation
ATT6246,EMP4696,2023-09-14,02:48:04,01:18:40,6.0,0.8,None
ATT51514,EMP4811,2024-06-25,12:56:23,10:06:13,5.9,2.1,Sick Leave
ATT64323,EMP7253,2025-10-10,03:48:42,13:02:52,5.2,2.7,None
ATT79029,EMP6050,2025-05-31,15:48:32,20:50:20,6.7,1.3,Sick Leave
ATT56913,EMP2455,2025-05-31,20:33:37,11:36:34,6.5,2.3,Sick Leave
ATT41220,EMP8997,2023-04-27,19:03:12,21:57:39,6.7,0.8,None
ATT27373,EMP1733,2025-04-18,02:20:32,10:59:22,8.1,0.3,Vacation
ATT44570,EMP9112,2025-02-28,04:33:41,12:02:31,9.2,2.2,Sick Leave
ATT87208,EMP4906,2024-01-13,22:08:00,13:22:56,4.4,0.1,None
ATT21348,EMP1203,2025-04-23,03:36:53,05:11:38,5.6,1.4,None
ATT46976,EMP8786,2023-10-20,05:38:58,20:56:32,5.5,2.8,Vacation
ATT93894,EMP9605,2025-12-09,23:58:00,00:15:48,7.7,2.6,None
ATT68363,EMP1409,2023-07-14,05:49:11,02:45:25,5.2,0.3,Sick Leave
ATT11479,EMP9279,2024-10-20,18:58:15,03:16:20,5.9,0.2,Sick Leave
ATT9257,EMP9284,2025-03-31,20:54:04,21:46:59,7.0,1.0,Vacation
ATT91142,EMP3538,2025-04-12,19:52:13,06:44:59,9.7,2.1,Sick Leave
ATT37518,EMP3761,2023-04-14,09:06:45,10:36:08,7.6,1.8,Sick Leave
ATT83106,EMP5908,2024-06-23,18:36:05,18:35:26,4.0,0.8,Sick Leave
ATT35146,EMP1608,2024-03-17,00:31:26,17:41:20,8.4,0.0,Vacation
ATT87610,EMP7933,2025-06-12,10:58:14,08:26:46,8.9,2.3,Vacation
ATT69501,EMP3709,2024-03-08,10:13:51,11:10:40,6.6,2.9,Sick Leave
ATT17864,EMP4036,2023-04-12,03:19:05,02:36:50,4.5,2.1,Vacation
ATT46657,EMP9584,2025-05-03,12:22:30,01:50:39,5.9,0.3,Vacation
ATT84032,EMP8651,2024-02-05,17:31:56,19:13:34,8.2,3.0,Sick Leave
ATT53786,EMP6020,2023-12-01,08:42:32,04:46:11,9.2,2.3,Sick Leave
ATT9760,EMP3773,2025-07-10,12:03:40,01:52:22,9.9,0.8,None
ATT68290,EMP1447,2023-06-02,05:33:56,17:20:02,9.0,1.1,Vacation
ATT68038,EMP4324,2024-08-31,21:59:18,21:35:56,5.1,2.2,Sick Leave
ATT25116,EMP4766,2024-08-30,14:56:41,03:01:28,6.5,2.8,None
ATT39993,EMP9697,2025-08-09,19:26:34,14:34:19,5.4,1.9,None
ATT5443,EMP3786,2025-07-10,08:58:44,02:38:31,8.7,0.0,Sick Leave
ATT66596,EMP3695,2024-04-03,11:02:27,08:33:29,5.7,0.8,None
ATT75859,EMP3236,2024-07-05,13:49:30,13:07:14,6.2,1.6,None
ATT36694,EMP9077,2023-09-30,23:58:50,04:20:04,8.6,0.7,None
ATT91617,EMP2811,2024-08-19,11:09:56,09:27:21,9.0,1.2,Vacation
ATT57112,EMP3407,2024-05-13,01:43:46,12:53:04,6.6,1.8,Sick Leave
ATT23376,EMP4986,2025-03-25,03:42:18,21:25:59,7.6,0.1,Vacation
ATT78507,EMP7035,2023-08-29,22:59:49,02:13:13,4.9,1.0,Vacation
ATT66736,EMP8033,2024-04-15,01:55:04,16:24:03,6.3,2.4,Sick Leave
ATT1582,EMP9734,2024-10-21,06:09:18,06:07:45,4.9,1.2,Sick Leave
ATT87311,EMP5631,2023-07-13,07:23:22,13:07:28,8.0,0.3,Sick Leave
ATT18462,EMP6223,2023-11-02,06:10:42,10:15:27,4.2,0.7,Sick Leave
ATT25778,EMP8402,2024-05-07,06:00:10,01:05:38,6.2,2.2,Vacation
ATT87425,EMP4411,2025-11-30,19:55:19,19:04:17,4.8,1.2,Sick Leave
ATT5555,EMP8021,2024-08-06,01:46:34,05:25:52,4.6,2.4,Sick Leave
ATT16277,EMP8314,2024-07-14,08:39:23,15:51:54,9.7,2.7,Sick Leave
ATT65404,EMP9782,2024-04-27,13:27:40,22:53:55,6.1,0.3,Sick Leave
ATT32031,EMP4225,2024-08-20,12:00:59,00:33:08,4.4,0.3,None
ATT24460,EMP9633,2024-05-04,18:04:55,05:36:19,6.1,1.8,Sick Leave
ATT92514,EMP2531,2023-02-21,07:45:24,18:20:04,8.9,0.2,Sick Leave
ATT4702,EMP6746,2023-11-17,07:26:52,03:19:29,7.8,2.5,Vacation
ATT36466,EMP4016,2025-01-26,12:14:10,02:46:26,6.7,0.5,Sick Leave
ATT9180,EMP5461,2024-02-28,05:19:41,20:12:56,4.5,1.3,None
ATT24128,EMP5620,2024-10-24,09:46:31,09:24:50,6.5,0.6,None
ATT25840,EMP6265,2023-04-10,19:47:44,09:10:54,9.5,1.5,Sick Leave
ATT20645,EMP7830,2023-12-06,07:58:38,03:26:02,5.7,1.6,Vacation
ATT72308,EMP7781,2023-01-04,07:38:06,05:37:38,7.8,0.8,Sick Leave
ATT81722,EMP1944,2024-12-13,11:34:16,02:29:34,4.8,2.8,None
ATT5058,EMP4277,2025-12-20,22:58:35,15:45:45,5.7,1.9,None
ATT4678,EMP1574,2025-06-07,15:37:41,20:57:25,9.9,1.9,None
ATT18745,EMP6962,2025-05-21,20:02:50,02:56:17,4.2,0.6,None
ATT48086,EMP2991,2025-03-12,18:21:53,09:25:22,4.6,2.5,Sick Leave
ATT81589,EMP3335,2024-06-04,04:58:00,14:05:51,9.3,1.1,Vacation
ATT31646,EMP1188,2024-01-24,03:08:09,12:12:45,5.0,1.0,Sick Leave
ATT50884,EMP1155,2023-03-13,13:03:25,08:25:59,7.7,1.3,None
ATT47727,EMP9532,2024-07-13,21:26:57,03:03:16,6.4,2.1,Sick Leave
ATT52580,EMP8532,2025-10-08,20:32:02,20:44:01,4.3,0.9,Vacation
ATT17832,EMP7153,2025-05-12,02:49:24,02:45:59,9.7,0.9,Vacation
ATT88888,EMP4319,2024-05-17,10:07:28,03:18:20,4.0,0.7,Vacation
ATT80127,EMP8956,2023-08-22,16:41:22,09:13:20,6.1,2.8,Sick Leave
ATT78087,EMP3880,2024-03-17,04:01:33,18:26:32,7.3,0.4,Vacation
ATT31350,EMP4933,2024-11-23,08:13:03,05:14:13,7.2,1.2,Sick Leave
ATT73078,EMP5546,2023-11-11,12:37:02,09:58:02,9.5,2.3,Sick Leave
ATT5242,EMP1961,2024-12-04,05:42:46,23:59:43,6.1,2.5,Vacation
ATT51845,EMP6180,2024-07-09,07:08:45,03:42:58,9.0,2.7,Vacation
ATT8282,EMP8885,2024-12-23,06:15:53,00:30:47,9.8,0.9,None
ATT41746,EMP9561,2025-02-03,05:22:25,01:07:39,8.0,1.4,Sick Leave
ATT71297,EMP2874,2023-10-09,19:12:15,00:57:52,7.7,1.1,None
ATT14748,EMP3009,2023-12-24,15:16:53,07:53:25,7.7,2.8,None
ATT59503,EMP6503,2024-01-16,18:29:26,21:24:06,6.2,1.2,Vacation
ATT59549,EMP8009,2023-05-31,13:01:04,13:00:18,6.9,2.3,Sick Leave
ATT86431,EMP3564,2025-10-13,09:56:49,14:54:19,7.2,1.3,Vacation
ATT99641,EMP3214,2024-03-01,19:46:20,22:05:24,4.2,1.8,Sick Leave
ATT96977,EMP7398,2024-07-04,21:13:44,09:08:59,7.6,0.6,None
ATT79561,EMP5760,2025-03-22,16:12:42,03:22:36,4.6,0.1,None
ATT25971,EMP7853,2023-12-05,06:42:44,04:53:11,6.0,1.3,Vacation
ATT43628,EMP2499,2024-04-12,13:18:40,06:10:09,8.9,0.3,None
ATT27416,EMP5517,2024-07-22,21:20:42,20:15:13,9.1,2.8,Vacation
ATT80627,EMP9237,2024-08-22,13:54:31,14:25:05,9.7,2.4,Vacation
ATT76604,EMP1829,2024-08-25,12:27:56,07:44:29,8.8,2.2,Vacation
ATT87236,EMP5722,2025-08-19,01:01:20,11:52:13,5.4,2.8,Vacation
ATT15845,EMP1280,2025-10-03,08:38:33,01:07:42,8.8,1.1,Vacation
ATT30628,EMP8308,2024-08-23,06:03:23,01:56:36,5.0,2.0,Vacation
ATT9468,EMP1592,2024-12-14,00:45:25,11:28:33,8.6,1.1,Sick Leave
ATT67237,EMP9086,2025-10-16,18:55:21,23:56:56,9.1,0.7,Vacation
ATT56609,EMP8474,2024-07-13,12:26:11,06:22:26,6.7,2.7,Vacation
ATT5438,EMP7504,2024-07-21,16:31:44,20:26:36,6.0,0.3,None
ATT95644,EMP1805,2023-06-30,14:50:44,05:01:31,4.1,0.6,None
ATT29924,EMP8500,2025-06-15,19:56:37,16:36:57,5.0,0.6,Vacation
ATT25380,EMP6105,2025-10-25,02:56:31,12:01:09,4.2,0.9,Vacation
ATT22283,EMP2196,2025-05-25,15:51:16,15:21:01,4.6,2.7,Sick Leave
ATT11754,EMP5316,2025-10-26,20:10:04,08:35:51,5.5,1.1,Vacation
ATT69465,EMP1889,2025-12-13,22:18:45,07:19:13,8.1,1.5,Sick Leave
ATT69269,EMP4060,2023-05-25,17:08:55,22:12:33,4.2,1.6,Sick Leave
ATT12195,EMP5820,2023-05-23,02:16:19,08:32:14,8.8,3.0,Vacation
ATT24132,EMP9027,2023-05-07,14:25:42,15:30:52,4.6,0.3,Sick Leave
ATT15754,EMP2861,2025-07-30,03:49:27,14:24:16,7.9,0.5,None
ATT77057,EMP3131,2024-08-10,09:42:37,13:09:33,5.6,2.2,Vacation
ATT37775,EMP5566,2025-10-26,22:06:16,17:11:44,8.4,1.9,Sick Leave
ATT87025,EMP5668,2024-01-17,12:39:09,11:13:58,8.2,0.2,Sick Leave
ATT72521,EMP5618,2024-03-27,09:43:31,02:37:06,8.9,0.3,None
ATT70683,EMP9361,2025-09-30,10:56:54,04:41:11,4.6,0.5,Sick Leave
ATT26272,EMP4136,2024-01-01,14:12:49,07:10:07,6.9,1.0,None
ATT67537,EMP8578,2023-02-15,12:35:50,18:22:55,4.1,0.9,Sick Leave
ATT10754,EMP8603,2024-01-01,21:21:48,00:04:33,8.4,2.9,Vacation
ATT15525,EMP1488,2025-05-13,03:59:19,10:46:03,7.8,0.9,None
ATT35740,EMP7546,2024-04-27,04:23:05,02:10:13,8.4,1.6,None
ATT48211,EMP9267,2025-07-18,23:33:04,07:09:23,4.9,2.3,Vacation
ATT47309,EMP2136,2024-10-04,18:25:45,19:28:49,7.0,1.3,None
ATT8149,EMP2133,2025-12-28,03:06:39,19:37:43,7.8,0.1,Vacation
ATT8952,EMP1300,2024-09-25,09:20:48,18:41:39,7.4,1.6,None
ATT20205,EMP4608,2023-10-18,10:52:35,21:36:56,8.0,3.0,Sick Leave
ATT6407,EMP4947,2025-11-08,15:33:53,15:45:50,6.6,0.5,Vacation
ATT65926,EMP5668,2025-05-05,15:30:34,11:22:09,4.6,2.4,None
ATT51265,EMP7019,2025-02-17,13:42:33,18:35:18,9.2,1.3,Vacation
ATT57905,EMP4617,2023-05-30,09:12:40,04:20:37,8.4,2.0,Sick Leave
ATT25712,EMP2283,2024-06-07,23:26:44,18:25:20,5.9,0.1,Sick Leave
ATT55514,EMP9160,2023-09-11,02:21:12,08:54:30,6.9,1.4,None
ATT17248,EMP8600,2024-04-11,08:17:25,22:48:53,5.3,2.3,None
ATT86762,EMP9209,2025-11-12,08:20:23,13:43:29,4.1,0.4,None
ATT8455,EMP3005,2024-06-12,06:24:12,11:04:25,7.9,2.4,Vacation
ATT40379,EMP8424,2025-07-31,23:52:42,21:58:52,5.2,0.6,Sick Leave
ATT5715,EMP9215,2025-02-06,20:07:47,15:38:28,8.8,1.7,Vacation
ATT63016,EMP1581,2024-05-29,13:28:39,05:30:26,7.4,2.8,Vacation
ATT92805,EMP7249,2023-05-06,21:50:00,04:06:56,9.7,1.4,None
ATT47398,EMP4830,2023-05-21,08:20:19,20:50:51,9.4,0.1,Vacation
ATT76792,EMP3583,2025-10-27,21:54:58,15:04:25,4.0,0.5,None
ATT12041,EMP4464,2025-03-29,12:39:54,03:29:57,4.8,0.8,Vacation
ATT85785,EMP6171,2024-12-08,20:15:58,04:03:07,6.1,0.9,Sick Leave
ATT8216,EMP5000,2025-04-26,18:08:21,21:19:00,5.3,1.3,Vacation
ATT91427,EMP4143,2023-06-01,11:20:28,13:00:55,5.4,1.0,Sick Leave
ATT72451,EMP2109,2025-06-01,05:29:38,17:27:51,4.6,0.1,None
ATT87133,EMP9359,2023-12-26,02:42:23,15:38:56,8.2,0.3,Vacation
ATT89289,EMP2176,2023-12-08,12:10:23,04:50:25,5.1,1.4,Sick Leave
ATT98647,EMP8386,2025-04-24,23:39:39,11:25:01,9.8,0.7,Sick Leave
ATT62022,EMP8206,2024-07-17,12:55:01,20:30:44,7.5,0.9,None
ATT20183,EMP5378,2024-04-16,10:17:44,23:27:14,7.3,2.4,Vacation
ATT67819,EMP5117,2025-02-12,22:42:27,13:13:20,7.4,1.7,Sick Leave
ATT49621,EMP7634,2024-05-07,06:45:34,23:54:51,9.2,0.8,Sick Leave
ATT97127,EMP9289,2024-04-18,22:06:22,13:39:09,5.7,2.8,None
